,subway_station_500m,subway_station_1000m,subway_station_3000m,police_500m,police_1000m,police_3000m,primary_school_500m,primary_school_1000m,primary_school_3000m,university_500m,university_1000m,university_3000m,library_500m,library_1000m,library_3000m,night_club_500m,night_club_1000m,night_club_3000m,shopping_mall_500m,shopping_mall_1000m,shopping_mall_3000m,supermarket_500m,supermarket_1000m,supermarket_3000m,bus_station_500m,bus_station_1000m,bus_station_3000m,park_500m,park_1000m,park_3000m,church_500m,church_1000m,church_3000m,hospital_500m,hospital_1000m,hospital_3000m,Transaction Date,Total Cost(NTD),Cost per Sqaure Meter,Building Completion Date,Transacted Floor,Total Floor,Total Area Transacted (Sqaure Meter),Bed Rooms,Living/Dining Rooms,Bathrooms,Main construction Method,Type of Building,transaction year,time delta,time delta year,500_label,1km_label,3km_label,500_price_label,1km_price_label,3km_price_label,house_no_price_label,house_price_label,latitude,longitude,geometry,TOWNCODE,TOWNNAME,VILLNAME,VILLENG,TOWNNAME_EN,COUNTYNAME,TTL_INCOME,AVG,MEDIAN,QUANTILE1,QUANTILE3,STD,VAR,edu_age_15up_total,edu_doctor,edu_master,edu_undergrad,edu_cc,edu_senior,edu_junior,edu_primary
2349,0.0,1.0,5.0,1.0,3.0,5.0,2.0,5.0,13.0,1.0,1.0,26.0,1.0,2.0,10.0,1.0,3.0,7.0,0.0,0.0,2.0,3.0,7.0,25.0,1.0,2.0,22.0,14.0,29.0,60.0,5.0,17.0,30.0,11.0,16.0,46.0,2020-05-17,5350000,131741,1998-01-05,3,10.0,40.61,1,1,1,Reinforced Concrete,Studio,2020,8168 days,22.0,0,0,2,1,1,1,2,1,25.1402898,121.5065383,POINT (121.5065383 25.1402898),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2350,1.0,2.0,5.0,1.0,3.0,5.0,4.0,7.0,14.0,0.0,3.0,27.0,1.0,4.0,11.0,2.0,5.0,7.0,0.0,0.0,2.0,5.0,13.0,26.0,0.0,8.0,22.0,12.0,37.0,60.0,9.0,19.0,31.0,8.0,23.0,32.0,2020-04-27,10300000,127160,1967-12-16,2,4.0,81.0,2,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,19126 days,52.0,0,2,2,1,1,1,2,1,25.137995,121.50211,POINT (121.50211 25.137995),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2351,0.0,1.0,5.0,0.0,1.0,5.0,2.0,4.0,13.0,1.0,1.0,26.0,0.0,2.0,10.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,6.0,27.0,1.0,1.0,22.0,10.0,27.0,60.0,4.0,13.0,29.0,8.0,15.0,50.0,2020-05-28,47600000,169836,2016-03-15,3,19.0,280.27,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1535 days,4.0,2,0,2,3,3,3,0,1,25.1409308,121.5090783,POINT (121.5090783 25.1409308),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2352,0.0,1.0,5.0,0.0,1.0,4.0,2.0,4.0,13.0,1.0,1.0,25.0,0.0,2.0,9.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,7.0,24.0,1.0,1.0,22.0,6.0,29.0,60.0,4.0,14.0,29.0,8.0,15.0,30.0,2020-05-27,6650000,113230,1985-01-17,11,11.0,58.73,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,12914 days,35.0,2,0,2,1,1,1,2,1,25.141508,121.5071767,POINT (121.5071767 25.141508),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2353,0.0,1.0,5.0,0.0,1.0,5.0,2.0,4.0,13.0,1.0,1.0,26.0,0.0,2.0,10.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,7.0,25.0,1.0,1.0,22.0,9.0,29.0,60.0,5.0,15.0,30.0,8.0,15.0,40.0,2020-05-29,7800000,107839,1982-02-26,2,6.0,72.33,2,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13972 days,38.0,2,0,2,1,1,1,2,1,25.140946,121.50766,POINT (121.50766 25.140946),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2354,1.0,2.0,5.0,1.0,3.0,5.0,3.0,7.0,14.0,0.0,3.0,27.0,1.0,4.0,11.0,2.0,5.0,7.0,0.0,0.0,2.0,5.0,12.0,26.0,0.0,7.0,22.0,13.0,38.0,60.0,10.0,20.0,31.0,8.0,23.0,41.0,2020-06-01,2850000,89679,1980-08-21,8,8.0,31.78,1,1,1,Reinforced Concrete,Studio,2020,14529 days,39.0,0,2,2,1,1,1,2,1,25.1381929,121.5028006,POINT (121.5028006 25.1381929),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2355,0.0,1.0,5.0,0.0,1.0,5.0,2.0,4.0,13.0,1.0,1.0,25.0,0.0,2.0,10.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,6.0,26.0,1.0,1.0,22.0,10.0,27.0,60.0,4.0,13.0,29.0,8.0,15.0,44.0,2020-05-24,5450000,94684,1982-02-26,4,7.0,57.56,2,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13967 days,38.0,2,0,2,1,1,1,2,1,25.1413044,121.5088058,POINT (121.5088058 25.1413044),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2356,1.0,1.0,5.0,1.0,3.0,7.0,2.0,6.0,14.0,1.0,1.0,27.0,1.0,3.0,11.0,1.0,3.0,7.0,0.0,0.0,2.0,4.0,8.0,28.0,1.0,3.0,22.0,14.0,29.0,60.0,5.0,17.0,30.0,11.0,17.0,50.0,2020-05-31,4280000,124202,1981-04-24,3,7.0,34.46,0,0,0,Reinforced Concrete,Studio,2020,14282 days,39.0,0,0,2,1,1,1,2,1,25.139451,121.506262,POINT (121.506262 25.139451),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2357,0.0,1.0,5.0,0.0,1.0,5.0,2.0,4.0,13.0,1.0,1.0,26.0,0.0,2.0,10.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,6.0,27.0,1.0,1.0,22.0,10.0,27.0,60.0,4.0,13.0,29.0,8.0,15.0,50.0,2020-05-21,47750000,175410,2016-03-15,7,19.0,272.22,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1528 days,4.0,2,0,2,3,3,3,0,0,25.1409308,121.5090783,POINT (121.5090783 25.1409308),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2358,1.0,2.0,5.0,1.0,3.0,7.0,3.0,7.0,15.0,0.0,2.0,27.0,1.0,4.0,12.0,2.0,5.0,7.0,0.0,0.0,2.0,5.0,12.0,28.0,0.0,8.0,23.0,13.0,38.0,60.0,9.0,20.0,32.0,8.0,23.0,48.0,2020-05-18,34800000,186027,2000-03-29,15,17.0,187.07,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,7355 days,20.0,0,2,2,3,3,3,0,0,25.137891,121.503059,POINT (121.503059 25.137891),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2359,0.0,1.0,5.0,0.0,1.0,4.0,2.0,4.0,13.0,1.0,1.0,25.0,0.0,2.0,9.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,7.0,24.0,1.0,1.0,22.0,6.0,29.0,60.0,4.0,14.0,29.0,8.0,15.0,30.0,2020-06-08,5300000,92431,1989-09-21,7,11.0,57.35,1,1,1,Reinforced Concrete,Studio,2020,11218 days,30.0,2,0,2,1,1,1,2,1,25.1415041,121.5071755,POINT (121.5071755 25.1415041),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2360,0.0,1.0,5.0,0.0,1.0,4.0,2.0,4.0,13.0,1.0,1.0,25.0,0.0,2.0,9.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,7.0,24.0,1.0,1.0,22.0,10.0,29.0,60.0,4.0,15.0,29.0,8.0,15.0,31.0,2020-04-22,8880000,78556,1979-11-03,5,5.0,113.04,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,14781 days,40.0,2,0,2,1,1,1,2,1,25.1412355,121.5070513,POINT (121.5070513 25.1412355),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2361,0.0,1.0,5.0,0.0,1.0,4.0,2.0,4.0,13.0,1.0,1.0,25.0,0.0,2.0,9.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,7.0,24.0,1.0,1.0,22.0,6.0,29.0,60.0,4.0,14.0,29.0,8.0,15.0,30.0,2020-06-03,4200000,97765,1981-10-21,1,7.0,42.96,2,0,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14105 days,38.0,2,0,2,1,1,1,2,1,25.141508,121.5071767,POINT (121.5071767 25.141508),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2362,0.0,1.0,5.0,0.0,1.0,5.0,2.0,4.0,13.0,1.0,1.0,25.0,0.0,2.0,10.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,6.0,26.0,1.0,1.0,22.0,10.0,27.0,60.0,4.0,13.0,29.0,8.0,15.0,43.0,2020-07-06,7800000,85752,2000-06-15,6,13.0,90.96,0,0,0,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,7326 days,20.0,2,0,2,1,1,1,2,1,25.141287,121.5087461,POINT (121.5087461 25.141287),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2363,1.0,1.0,5.0,1.0,3.0,7.0,2.0,6.0,14.0,1.0,1.0,27.0,1.0,3.0,11.0,1.0,3.0,7.0,0.0,0.0,2.0,4.0,8.0,28.0,1.0,3.0,22.0,14.0,29.0,60.0,5.0,17.0,30.0,11.0,17.0,50.0,2020-06-23,3850000,111724,1981-04-24,7,7.0,34.46,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,14305 days,39.0,0,0,2,1,1,1,2,1,25.139451,121.506262,POINT (121.506262 25.139451),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2364,0.0,1.0,5.0,0.0,1.0,5.0,2.0,4.0,13.0,1.0,1.0,26.0,0.0,2.0,10.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,7.0,25.0,1.0,1.0,22.0,9.0,29.0,60.0,5.0,15.0,30.0,8.0,15.0,40.0,2020-06-27,6600000,100061,1982-02-26,5,6.0,65.96,1,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,14001 days,38.0,2,0,2,1,1,1,2,1,25.140946,121.50766,POINT (121.50766 25.140946),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2365,0.0,1.0,5.0,1.0,3.0,4.0,3.0,5.0,13.0,1.0,1.0,25.0,1.0,2.0,9.0,1.0,3.0,7.0,0.0,0.0,2.0,2.0,7.0,24.0,1.0,1.0,22.0,8.0,29.0,60.0,4.0,17.0,30.0,11.0,16.0,30.0,2020-06-26,11650000,89197,1985-03-22,3,5.0,130.61,4,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12880 days,35.0,2,0,2,1,1,1,2,1,25.141061,121.505974,POINT (121.505974 25.141061),63000120.0,北投區,中心里,Zhongxin Vil.,,臺北市,1929794.0,870.0,497.0,220,1101,1159.02,133.27,5860.0,70.0,487.0,1754.0,717.0,1167.0,320.0,344.0
2366,1.0,3.0,6.0,1.0,10.0,14.0,1.0,4.0,9.0,10.0,19.0,38.0,7.0,14.0,26.0,1.0,9.0,59.0,9.0,12.0,27.0,4.0,15.0,31.0,6.0,20.0,45.0,16.0,39.0,60.0,6.0,45.0,60.0,5.0,24.0,53.0,2020-03-18,39000000,344502,2010-06-29,3,13.0,116.98,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3550 days,9.0,0,1,3,2,2,2,2,2,25.0423882,121.5316367,POINT (121.5316367 25.0423882),63000050.0,中正區,幸市里,Xingshi Vil.,Zhongzheng,臺北市,2604613.0,1475.0,754.0,299,1750,2254.03,152.83,3682.0,85.0,557.0,1458.0,396.0,460.0,144.0,115.0
2367,1.0,3.0,6.0,2.0,10.0,14.0,1.0,4.0,9.0,10.0,19.0,38.0,8.0,16.0,25.0,1.0,7.0,57.0,9.0,13.0,26.0,4.0,15.0,30.0,5.0,21.0,46.0,16.0,37.0,60.0,8.0,43.0,60.0,6.0,30.0,55.0,2020-04-27,57820000,203184,1982-05-11,1,6.0,284.57,8,2,2,Reinforced Concrete,Others,2020,13866 days,37.0,0,1,3,3,3,3,0,0,25.0420477,121.5315025,POINT (121.5315025 25.0420477),63000050.0,中正區,幸市里,Xingshi Vil.,Zhongzheng,臺北市,2604613.0,1475.0,754.0,299,1750,2254.03,152.83,3682.0,85.0,557.0,1458.0,396.0,460.0,144.0,115.0
2368,1.0,3.0,6.0,1.0,10.0,14.0,1.0,4.0,9.0,10.0,19.0,38.0,7.0,14.0,26.0,1.0,9.0,59.0,9.0,12.0,27.0,4.0,15.0,31.0,6.0,20.0,45.0,16.0,39.0,60.0,6.0,45.0,60.0,5.0,24.0,53.0,2020-05-12,34880000,290280,2010-06-29,2,13.0,120.16,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3605 days,9.0,0,1,3,0,0,0,2,2,25.0423882,121.5316367,POINT (121.5316367 25.0423882),63000050.0,中正區,幸市里,Xingshi Vil.,Zhongzheng,臺北市,2604613.0,1475.0,754.0,299,1750,2254.03,152.83,3682.0,85.0,557.0,1458.0,396.0,460.0,144.0,115.0
2369,1.0,4.0,5.0,3.0,8.0,13.0,3.0,5.0,10.0,9.0,19.0,36.0,7.0,17.0,27.0,1.0,3.0,27.0,1.0,16.0,28.0,4.0,19.0,29.0,5.0,23.0,42.0,12.0,38.0,60.0,9.0,41.0,60.0,5.0,22.0,53.0,2020-05-30,31250000,253962,1971-08-09,5,6.0,123.05,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,17827 days,48.0,0,1,3,0,0,0,2,0,25.0401596,121.5317959,POINT (121.5317959 25.0401596),63000050.0,中正區,幸市里,Xingshi Vil.,Zhongzheng,臺北市,2604613.0,1475.0,754.0,299,1750,2254.03,152.83,3682.0,85.0,557.0,1458.0,396.0,460.0,144.0,115.0
2370,1.0,2.0,6.0,1.0,10.0,15.0,1.0,4.0,10.0,10.0,20.0,38.0,7.0,15.0,27.0,0.0,10.0,59.0,9.0,12.0,27.0,4.0,15.0,30.0,5.0,18.0,46.0,16.0,39.0,60.0,8.0,45.0,60.0,5.0,26.0,59.0,2020-05-31,17280000,279431,1974-09-26,10,11.0,61.84,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,16684 days,45.0,0,1,3,0,0,0,2,2,25.0425367,121.5314665,POINT (121.5314665 25.0425367),63000050.0,中正區,幸市里,Xingshi Vil.,Zhongzheng,臺北市,2604613.0,1475.0,754.0,299,1750,2254.03,152.83,3682.0,85.0,557.0,1458.0,396.0,460.0,144.0,115.0
2371,1.0,3.0,5.0,1.0,11.0,15.0,1.0,4.0,8.0,9.0,23.0,35.0,8.0,15.0,27.0,0.0,9.0,50.0,9.0,14.0,25.0,4.0,17.0,26.0,4.0,25.0,47.0,14.0,34.0,60.0,10.0,43.0,60.0,5.0,26.0,60.0,2020-07-05,38880000,298870,2020-03-03,4,7.0,130.09,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,124 days,0.0,0,1,3,0,0,0,2,2,25.0417677,121.5301174,POINT (121.5301174 25.0417677),63000050.0,中正區,幸市里,Xingshi Vil.,Zhongzheng,臺北市,2604613.0,1475.0,754.0,299,1750,2254.03,152.83,3682.0,85.0,557.0,1458.0,396.0,460.0,144.0,115.0
2372,0.0,0.0,0.0,2.0,3.0,5.0,3.0,7.0,10.0,0.0,1.0,2.0,1.0,3.0,7.0,1.0,4.0,5.0,0.0,1.0,1.0,6.0,14.0,21.0,2.0,2.0,8.0,5.0,28.0,42.0,6.0,17.0,29.0,4.0,8.0,11.0,2020-04-15,5000000,79719,1976-10-23,2,4.0,62.72,2,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15880 days,43.0,2,0,2,1,1,1,2,1,25.021753,121.49782,POINT (121.49782 25.021753),63000070.0,萬華區,保德里,Baode Vil.,Wanhua,臺北市,930802.0,924.0,431.0,202,934,2340.59,253.22,2799.0,25.0,190.0,729.0,308.0,604.0,221.0,279.0
2373,0.0,0.0,1.0,2.0,3.0,6.0,4.0,9.0,11.0,0.0,2.0,2.0,2.0,4.0,6.0,3.0,4.0,6.0,0.0,1.0,3.0,5.0,15.0,22.0,0.0,3.0,10.0,9.0,29.0,53.0,9.0,19.0,22.0,8.0,8.0,10.0,2020-05-10,49000000,193945,2011-01-31,19,23.0,299.45,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3387 days,9.0,0,0,2,3,3,3,1,0,25.0238427,121.4960863,POINT (121.4960863 25.0238427),63000070.0,萬華區,保德里,Baode Vil.,Wanhua,臺北市,930802.0,924.0,431.0,202,934,2340.59,253.22,2799.0,25.0,190.0,729.0,308.0,604.0,221.0,279.0
2374,1.0,3.0,5.0,1.0,4.0,10.0,1.0,5.0,11.0,2.0,23.0,30.0,2.0,11.0,15.0,3.0,18.0,37.0,3.0,19.0,34.0,11.0,30.0,45.0,8.0,29.0,41.0,8.0,36.0,56.0,12.0,40.0,60.0,6.0,60.0,60.0,2020-04-16,19800000,268220,2008-06-27,1,14.0,73.82,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4311 days,11.0,0,1,3,0,0,0,2,0,25.0310937,121.5572239,POINT (121.5572239 25.0310937),63000030.0,大安區,通化里,Tonghua Vil.,Daan,臺北市,2095132.0,996.0,534.0,249,1156,1499.66,150.6,5357.0,60.0,522.0,1641.0,591.0,988.0,329.0,400.0
2375,1.0,3.0,7.0,3.0,4.0,5.0,2.0,8.0,12.0,5.0,21.0,42.0,2.0,9.0,18.0,4.0,14.0,38.0,2.0,7.0,28.0,13.0,31.0,44.0,11.0,25.0,48.0,6.0,35.0,58.0,13.0,44.0,60.0,5.0,60.0,60.0,2020-04-24,17100000,222947,1977-10-27,2,7.0,76.7,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,15520 days,42.0,0,1,3,0,0,0,2,0,25.0307268,121.5543232,POINT (121.5543232 25.0307268),63000030.0,大安區,通化里,Tonghua Vil.,Daan,臺北市,2095132.0,996.0,534.0,249,1156,1499.66,150.6,5357.0,60.0,522.0,1641.0,591.0,988.0,329.0,400.0
2376,1.0,3.0,5.0,1.0,4.0,10.0,1.0,5.0,11.0,2.0,23.0,30.0,2.0,11.0,15.0,3.0,18.0,33.0,3.0,19.0,33.0,11.0,30.0,45.0,8.0,29.0,41.0,8.0,36.0,56.0,12.0,40.0,60.0,6.0,60.0,60.0,2020-04-18,25650000,347467,2008-06-27,10,14.0,73.82,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4313 days,11.0,0,1,3,2,2,2,2,2,25.0310391,121.5572225,POINT (121.5572225 25.0310391),63000030.0,大安區,通化里,Tonghua Vil.,Daan,臺北市,2095132.0,996.0,534.0,249,1156,1499.66,150.6,5357.0,60.0,522.0,1641.0,591.0,988.0,329.0,400.0
2377,1.0,3.0,6.0,1.0,4.0,11.0,1.0,6.0,12.0,2.0,22.0,32.0,3.0,11.0,15.0,3.0,21.0,39.0,2.0,18.0,38.0,10.0,27.0,45.0,7.0,27.0,46.0,10.0,37.0,55.0,13.0,44.0,60.0,5.0,60.0,60.0,2020-07-07,19200000,171781,1980-01-19,11,15.0,111.77,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,14780 days,40.0,0,3,3,3,3,3,2,1,25.0318722,121.5572972,POINT (121.5572972 25.0318722),63000030.0,大安區,通化里,Tonghua Vil.,Daan,臺北市,2095132.0,996.0,534.0,249,1156,1499.66,150.6,5357.0,60.0,522.0,1641.0,591.0,988.0,329.0,400.0
2378,0.0,3.0,5.0,1.0,4.0,10.0,1.0,5.0,11.0,2.0,23.0,30.0,2.0,10.0,15.0,3.0,18.0,32.0,3.0,18.0,33.0,11.0,29.0,45.0,7.0,29.0,41.0,8.0,36.0,57.0,12.0,39.0,60.0,5.0,60.0,60.0,2020-07-18,22800000,331540,2008-06-27,9,14.0,68.77,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4404 days,12.0,0,1,3,2,2,2,2,2,25.0309374,121.5572966,POINT (121.5572966 25.0309374),63000030.0,大安區,通化里,Tonghua Vil.,Daan,臺北市,2095132.0,996.0,534.0,249,1156,1499.66,150.6,5357.0,60.0,522.0,1641.0,591.0,988.0,329.0,400.0
2379,0.0,1.0,4.0,1.0,1.0,16.0,1.0,9.0,21.0,1.0,2.0,56.0,1.0,5.0,30.0,0.0,4.0,11.0,2.0,6.0,20.0,6.0,19.0,53.0,0.0,9.0,37.0,7.0,31.0,60.0,9.0,23.0,60.0,29.0,34.0,60.0,2020-04-30,14500000,175036,1982-04-28,2,5.0,82.84,2,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13882 days,38.0,1,2,1,3,3,3,2,0,25.1077407,121.5292392,POINT (121.5292392 25.1077407),63000110.0,士林區,忠誠里,Zhongcheng Vil.,,臺北市,2388400.0,1173.0,557.0,258,1238,2190.58,186.83,4787.0,71.0,557.0,1598.0,627.0,795.0,188.0,223.0
2380,0.0,2.0,6.0,1.0,1.0,15.0,2.0,6.0,22.0,1.0,3.0,56.0,0.0,3.0,31.0,1.0,3.0,12.0,3.0,6.0,22.0,7.0,20.0,57.0,5.0,14.0,44.0,7.0,30.0,60.0,7.0,29.0,60.0,2.0,33.0,60.0,2020-04-25,23800000,173041,1981-04-04,2,5.0,137.54,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14266 days,39.0,2,2,1,3,3,3,0,1,25.1061599,121.5260425,POINT (121.5260425 25.1061599),63000110.0,士林區,忠誠里,Zhongcheng Vil.,,臺北市,2388400.0,1173.0,557.0,258,1238,2190.58,186.83,4787.0,71.0,557.0,1598.0,627.0,795.0,188.0,223.0
2381,0.0,1.0,5.0,1.0,1.0,15.0,1.0,7.0,22.0,1.0,2.0,55.0,0.0,2.0,31.0,1.0,3.0,13.0,2.0,6.0,21.0,7.0,17.0,56.0,6.0,12.0,39.0,10.0,29.0,60.0,6.0,31.0,60.0,29.0,36.0,60.0,2020-05-17,26600000,221611,1988-07-11,6,15.0,120.03,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,11633 days,31.0,1,2,1,0,0,0,2,0,25.10509,121.5278008,POINT (121.5278008 25.10509),63000110.0,士林區,忠誠里,Zhongcheng Vil.,,臺北市,2388400.0,1173.0,557.0,258,1238,2190.58,186.83,4787.0,71.0,557.0,1598.0,627.0,795.0,188.0,223.0
2382,0.0,1.0,5.0,1.0,1.0,15.0,1.0,9.0,22.0,1.0,2.0,56.0,1.0,3.0,31.0,0.0,3.0,11.0,2.0,6.0,20.0,7.0,18.0,54.0,2.0,14.0,40.0,9.0,29.0,60.0,10.0,27.0,60.0,29.0,34.0,60.0,2020-06-02,52000000,343915,1976-04-21,1,2.0,151.2,4,2,3,Reinforced Brick,Apartment (Below 5F without Elevator),2020,16113 days,44.0,1,2,1,2,2,2,0,2,25.106993,121.5283637,POINT (121.5283637 25.106993),63000110.0,士林區,忠誠里,Zhongcheng Vil.,,臺北市,2388400.0,1173.0,557.0,258,1238,2190.58,186.83,4787.0,71.0,557.0,1598.0,627.0,795.0,188.0,223.0
2383,0.0,1.0,5.0,1.0,1.0,15.0,1.0,7.0,22.0,1.0,2.0,55.0,0.0,2.0,31.0,1.0,3.0,13.0,2.0,6.0,21.0,7.0,17.0,56.0,6.0,12.0,39.0,9.0,29.0,60.0,6.0,32.0,60.0,29.0,36.0,60.0,2020-06-18,28500000,235596,1988-07-11,15,15.0,120.96,4,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,11665 days,31.0,1,2,1,0,0,0,2,0,25.1050711,121.5277656,POINT (121.5277656 25.1050711),63000110.0,士林區,忠誠里,Zhongcheng Vil.,,臺北市,2388400.0,1173.0,557.0,258,1238,2190.58,186.83,4787.0,71.0,557.0,1598.0,627.0,795.0,188.0,223.0
2384,0.0,2.0,5.0,1.0,1.0,15.0,1.0,7.0,22.0,1.0,2.0,55.0,0.0,3.0,31.0,1.0,3.0,12.0,2.0,6.0,21.0,7.0,17.0,56.0,3.0,14.0,39.0,11.0,30.0,60.0,6.0,30.0,60.0,29.0,36.0,60.0,2020-12-01,28200000,209634,1988-07-11,4,15.0,134.51,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,11831 days,32.0,1,2,1,3,3,3,2,0,25.1057414,121.5275737,POINT (121.5275737 25.1057414),63000110.0,士林區,忠誠里,Zhongcheng Vil.,,臺北市,2388400.0,1173.0,557.0,258,1238,2190.58,186.83,4787.0,71.0,557.0,1598.0,627.0,795.0,188.0,223.0
2385,1.0,2.0,6.0,3.0,7.0,11.0,4.0,5.0,23.0,3.0,24.0,35.0,3.0,11.0,25.0,3.0,4.0,11.0,1.0,2.0,13.0,5.0,16.0,59.0,5.0,9.0,44.0,6.0,22.0,60.0,7.0,22.0,60.0,6.0,60.0,60.0,2020-04-06,7700000,121835,1971-05-05,10,5.0,63.2,3,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17869 days,48.0,0,2,1,1,1,1,2,1,25.1151759,121.515018,POINT (121.515018 25.1151759),63000120.0,北投區,榮光里,Rongguang Vil.,,臺北市,1996617.0,845.0,515.0,238,1073,1053.34,124.72,6204.0,39.0,541.0,1715.0,814.0,1146.0,391.0,505.0
